Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
15/4/2014, PARAJE PICADA DE LAS AVESTRUCES, CAÍDA, GRAVE, MARTES, 14, LAVALLEJA, SIN DATOS, 705970, 6241210 
21/1/2014, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, MALDONADO, PUNTA DEL ESTE, 687350, 6128920 
24/7/2014, LUCAS URRUTIA Y CAROLINO VERGARA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, TREINTA Y TRES, VERGARA, 786295, 6350620 
31/7/2014, REPUBLICA ESPAÑOLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, ROCHA, ROCHA, 745680, 6182440 
5/11/2014, VALENTIN OLIVERA ORTIZ, CAÍDA, LEVE, MIÉRCOLES, 21, TREINTA Y TRES, TREINTA Y TRES, 744295, 6320660 
29/1/2014, ARTURO SANTANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, MALDONADO, MALDONADO, 686595, 6134930 
21/10/2014, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MALDONADO, PUNTA DEL ESTE, 688655, 6131710 
24/12/2014, RUTA 26 KM 403, CAÍDA, LEVE, MIÉRCOLES, 12, CERRO LARGO, SIN DATOS, 766570, 6418785 
23/7/2014, TRES DE FEBRERO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MALDONADO, MALDONADO, 686600, 6134735 
17/12/2014, , DESPISTE, LEVE, MIÉRCOLES, 12, MALDONADO, SIN DATOS, 687520, 6141665 
4/11/2014, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, LAVALLEJA, MINAS, 661905, 6194695 
29/11/2014, , CAÍDA, LEVE, SÁBADO, 6, MALDONADO, SIN DATOS, 691700, 6148090 
5/11/2014, ANDRES AREGUATI CASI AURELIA RAMOS DE SEGARRA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 0, TREINTA Y TRES, TREINTA Y TRES, 743915, 6321030 
3/12/2014, LAS FOCAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, MALDONADO, PUNTA DEL ESTE, 688135, 6129455 
21/10/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MALDONADO, SIN DATOS, 680150, 6137975 
6/10/2014, NO SE INGRESO, DESPISTE, LEVE, LUNES, 18, LAVALLEJA, SIN DATOS, 723450, 6279540 
17/12/2014, GARZON, CAÍDA, LEVE, MIÉRCOLES, 14, MALDONADO, MALDONADO, 686690, 6137075 
